Track ID,Track Name,Artists,genres,duration_ms,explicit,popularity,Album,Release Date,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo
5HmO2YHTan8i4lOgOBCj6f,Hold On,Bo-Bengi,,189278,False,46,Hold On,2022-08-26,0.71,0.728,7,-5.964,0,0.0862,0.34,0.00195,0.229,0.414,97.029
4X77F6cMbjqP89BocJfVbb,Don't Know U,Boges,,168750,False,46,Don't Know You,2022-08-19,0.708,0.833,10,-5.849,0,0.0603,0.0101,0.771,0.246,0.248,128.055
4UOjfYeBrPoKDHF6vfHkij,By My Side,Style Points,,190478,False,46,By My Side,2022-08-19,0.739,0.804,11,-7.207,0,0.0452,0.0489,0.00104,0.315,0.499,123.971
48FI96pBrdSQ3EHaL2wcSz,Lovesick,"Autodepth,TAKUMi",,156562,False,44,Lovesick,2022-09-23,0.705,0.842,7,-3.095,0,0.29,0.169,8.43e-06,0.204,0.49,128.032
2IdJtyc98pBHHqrc7sIaBO,On My Lips,Jasted,,148320,False,46,On My Lips,2022-08-12,0.793,0.952,11,-5.12,0,0.048,0.00306,0.88,0.231,0.547,124.988
4mQnDhIaClHK0hv8HlalWO,My Heart,"Epicsamu,Made,Jetason",,147096,False,46,My Heart,2022-08-12,0.759,0.753,11,-7.443,0,0.0426,0.0371,0.000358,0.178,0.136,123.998
3RIfWMg4zyIEEXHbqx1mST,Savin All My Love,Sofnn.,,159344,False,50,Savin All My Love,2024-07-19,0.678,0.736,9,-7.539,0,0.0492,0.204,1.45e-05,0.303,0.201,122.012
23DCMPZUEvrHWB1Qb0mHPI,Worlds Apart,"Dead Rose,RINY,Robbie Rosen",,181621,False,49,Worlds Apart,2024-06-21,0.731,0.895,7,-3.927,1,0.0785,0.221,0.000436,0.102,0.481,147.884
62PpgUHX0SUdysGDVw6m6d,Hate It When I Cry,"IAXI,Jakblauz",,212238,False,39,Hate It When I Cry,2024-08-09,0.822,0.941,2,-7.258,0,0.047,0.00461,0.0985,0.112,0.107,134.012
7s5WayTj4oF23QTudG9OZ3,Oh My God,DJ Ghost,,195200,False,26,Oh My God,2024-08-16,0.693,0.901,5,-7.351,0,0.0992,0.00464,0.866,0.1,0.281,150.003
1VGCNdgHVmWKv4TUunL95x,Just Wait,"Ben Leuman,Jules Gabriel,Desno,Gabe Tarlton",,153000,False,51,Just Wait,2024-06-07,0.663,0.752,2,-10.945,1,0.0589,0.0659,0.0202,0.114,0.084,119.837
2YLRdnpTq8dEKPREpAfRuL,Only You,Solven,,214000,False,44,Only You,2024-01-19,0.666,0.905,1,-2.365,1,0.0518,0.189,0.537,0.103,0.557,119.927
0zQdTcjV7Ky2K27no8d7JE,Feel It,"Bapti,OANA",,175609,False,44,Feel It,2023-08-11,0.661,0.757,5,-6.337,0,0.0686,0.429,0.00328,0.27,0.456,122.99
3NsEaxDgIkrVgcQyCPHYza,Darkness,"Wontu,Matt You",,158939,False,45,Darkness,2023-11-17,0.568,0.962,5,-6.021,0,0.0457,0.0023,0.699,0.182,0.0551,125.01
14f9JB3E2ow9P1cMCJrSAp,Me & You,STEED,,160054,False,41,Me & You,2022-09-16,0.704,0.55,1,-5.199,1,0.0455,0.138,1.24e-05,0.0858,0.552,126.009
1LZW4pifFfsB7VEXCWDIBF,Closer,"Boges,Style Points",,166451,False,41,Closer,2022-09-16,0.648,0.66,9,-7.967,0,0.0669,0.00368,0.00775,0.537,0.289,124.057
3yrrVAokErZx7rHkXqbKOT,Money,Spyke,,133125,False,41,Money,2022-09-16,0.731,0.959,2,-2.552,1,0.122,0.0696,0.092,0.111,0.664,128.028
1YxgvstojKWDtoPPSz3Qaf,Good Times,"hittrr,NIVE",,217500,False,41,Good Times,2022-09-16,0.758,0.593,8,-10.291,0,0.0975,0.0147,0.02,0.0849,0.241,128.032
1hBpkAv6iiiSAG99GY7YzP,Euphoria,"ROOSTERJAXX,Sam Fox",,158110,False,41,Euphoria,2022-09-09,0.721,0.763,6,-5.259,0,0.072,0.0462,0.711,0.0564,0.176,126.008
2pab4IHbHOG6lDEZatwB9g,Maserati Keep My,Alva Gracia,,174720,False,41,Maserati Keep My,2022-09-09,0.743,0.949,7,-1.961,1,0.0399,0.026,1.66e-06,0.205,0.422,124.988
3cGQ3dtemW0lGnOvR3HiSy,Touch You,"Soiree,Taf Athorik",,150861,False,41,Touch You,2022-09-02,0.777,0.486,10,-10.1,1,0.113,0.299,0.258,0.0671,0.239,124.994
3Ykak5qA9PoV9iaUesyhBx,Beat Back,Flowchief,,274687,False,46,Beat Back,2024-07-05,0.696,0.56,7,-7.988,1,0.042,0.00658,0.644,0.114,0.0691,128.013
1gyDXWqQtU97oOH79SvmSg,Lose Your Love,"Keerthin,Andrew A",,174230,False,41,Lose Your Love,2022-06-24,0.538,0.93,0,-3.583,0,0.0428,0.00956,0.00209,0.134,0.303,129.976
3NKhH66d5cmXxmEwYSpdYe,W/U,"DJ St3v3,Sebastian Mateo",,158906,False,41,W/ U,2022-06-24,0.635,0.987,9,-3.017,0,0.0862,0.227,0.00284,0.0865,0.471,128.04
12OZlkwTrPxxUuHhkKHfBr,Little Happiness,"Sam Ourt,Juan Dileju",,136000,False,41,Little Happiness,2022-06-24,0.728,0.665,5,-4.388,0,0.0505,0.254,3.8e-05,0.461,0.369,119.979
3yKBuujkPIVmgkqXlpMGLh,Never Be Alone,"Holly,Severman,Robin Vane",,157142,False,41,Never Be Alone,2022-06-17,0.61,0.902,10,-3.527,0,0.0415,0.0123,0.0,0.0742,0.573,126.033
28tf0r1WdHTc72CdKLufDy,Go Down,"Hybrid Noise,AXON :)",,152124,False,44,Go Down,2022-05-06,0.594,0.962,1,-3.59,1,0.323,0.000177,0.118,0.395,0.198,127.975
40RktwEViX4q3TkRICAjXd,Do Wanna For,G&M,,150480,False,44,Do Wanna For,2022-04-29,0.64,0.696,4,-9.907,0,0.0731,0.356,0.0503,0.0724,0.221,124.073
5ZGuzUFsdyf0BJhCVEdnRt,Reason,OverSky,,186857,False,44,Reason,2022-04-29,0.5,0.845,5,-3.852,0,0.0373,0.0098,0.0,0.354,0.187,139.937
57dQ7OzprCr1Fk4TndRgE6,Wake Me Up,SwitchBlade,,158745,False,44,Wake Me Up,2022-04-29,0.572,0.85,7,-6.338,0,0.122,0.116,0.0115,0.79,0.137,124.101
1eEoUmy2eJJ5tTOKmKdGfg,Dem Drums,KVLTURA,,145226,False,44,Dem Drums,2022-04-22,0.709,0.898,1,-6.891,0,0.0684,0.00155,0.824,0.0751,0.676,124.0
3IPx4EEKY0e8Mu5EFmUJpP,Coming Undone,"Zesawa,Nik Finn,Amela",,138387,False,44,Coming Undone,2022-04-15,0.583,0.742,9,-5.553,0,0.311,0.0768,0.00238,0.286,0.302,124.044
5YcqrPkYcfbRGHMcsqSL4R,Like the Way,Little L3GENDS,,192583,False,44,Like the Way,2022-04-15,0.658,0.945,9,-5.028,0,0.0582,0.0379,0.022,0.312,0.507,116.003
5bpcMsA4ffGwiHKpj7K8Pq,Hit Me,"SameThoughts,STK Project",,143467,False,44,Hit Me,2022-04-15,0.714,0.85,6,-6.446,0,0.0418,0.00232,0.701,0.222,0.226,126.022
4fyZCKiGRp5mA2bjyCRmxS,Through the Night,"AURAE,ENLIV3N",,203520,False,44,Through the Night,2022-04-08,0.575,0.921,5,-5.992,0,0.0427,0.125,0.053,0.206,0.0663,125.039
5gf9OpNP0cAzRh0l6gmIqz,Figure It Out,"Korzana,Barmuda",,156211,False,44,Figure It Out,2022-04-08,0.712,0.781,11,-6.102,0,0.103,0.049,0.313,0.0994,0.247,128.036
1jXrQs5H573OapNM3mLrFR,Avis,ActiveBlaze,,160695,False,44,Avis,2022-04-01,0.669,0.958,5,-1.685,0,0.0848,0.000633,0.0064,0.418,0.274,115.048
6Vuq90aqVxDKE7i2MgO8ZW,Born to Shine,"KVLTURA,Michael Bravo,OMZ",,238124,False,44,Born to Shine,2022-04-01,0.546,0.95,11,-4.32,0,0.105,0.0498,3.29e-05,0.131,0.437,127.982
6RR8OiIq69Pf7ASJFzljgc,Mistakes,Jack & James,,189375,False,44,Mistakes,2022-04-01,0.739,0.679,0,-6.71,0,0.0605,0.179,0.000491,0.324,0.52,127.93
1eCASoRZVtxLO1sv8i6iKv,Rise,"Jamwich,REGGAO",,191250,False,44,Rise,2022-03-25,0.464,0.579,7,-8.625,1,0.0627,0.736,0.000145,0.136,0.188,127.714
4XVHe3tQQ5lgpoLUYdTBIs,Get Back,Nck,,215869,False,44,Get Back,2022-03-25,0.662,0.84,10,-7.082,0,0.0389,0.226,0.0282,0.156,0.331,119.994
6HSThSEcpu0ecrVeZguyX8,I Wanna Know,Future Leo,,202000,False,44,I Wanna Know,2022-03-11,0.785,0.737,7,-8.419,1,0.0991,0.692,0.544,0.16,0.434,119.98
3drMkjCPcu7xlJDhRhHNM6,Do or Die,"Alex O'Neill,Robin Vane",,166208,False,44,Do or Die,2022-03-11,0.671,0.876,7,-4.36,0,0.041,0.0511,0.000206,0.0617,0.183,125.998
1hpYcGnSlP2OReBb3MEBfW,Dream About You,"W1NK0,Azzip",,141072,False,44,Dream About You,2022-03-04,0.731,0.726,9,-5.057,0,0.0512,0.0714,0.000104,0.358,0.592,120.047
1HUVaLLtVyXEq44rJ2C6II,Runaways,"Lusistic,Jamwich,Titus1,She Is Jules",,163809,False,44,Runaways,2022-03-04,0.672,0.694,11,-7.013,1,0.0721,0.0883,0.00398,0.102,0.452,125.968
5GxT6K9UUzvU1JRN9v9HBB,Groovin' to the Bassline,Nightsub,,188695,False,44,Groovin' to the Bassline,2022-03-04,0.806,0.877,8,-5.681,0,0.376,0.076,0.0676,0.0966,0.602,126.08
2ybCYdGhWcBc735MT5VOdS,Never Say Goodbye,"Georvity,Janet Tung",,197541,False,44,Never Say Goodbye,2022-02-18,0.719,0.91,1,-2.616,1,0.0498,0.0649,0.000871,0.171,0.638,119.993
0v4tALqLj2XiycKFeslLnt,Attention,"DNVX,Justin J. Moore",,157408,False,44,Attention,2022-02-18,0.709,0.873,1,-3.814,1,0.0364,0.381,0.0,0.12,0.436,117.976
7cfjcUIDNtBeN5ky7wvnWw,One Night,"Alva Gracia,Andrew A",,177142,False,44,One Night,2021-10-29,0.821,0.929,5,-3.534,0,0.143,0.0212,0.000457,0.353,0.337,125.968
0h3Xy4V4apMraB5NuM8U7Z,Stumblin' In,CYRIL,,213363,False,89,Stumblin' In,2023-11-10,0.875,0.518,2,-8.388,1,0.0551,0.0638,0.00995,0.125,0.37,126.089
1BJJbSX6muJVF2AK7uH1x4,Move,"Adam Port,Stryv,Keinemusik,Orso,Malachiii",,177598,False,91,Move,2024-06-07,0.727,0.782,8,-8.529,0,0.042,0.0563,0.336,0.225,0.655,119.992
3WOhcATHxK2SLNeP5W3v1v,Guess featuring Billie Eilish,"Charli xcx,Billie Eilish",,143330,False,91,Guess featuring Billie Eilish,2024-08-01,0.776,0.667,7,-6.622,1,0.0983,0.0146,0.3,0.0761,0.618,130.019
2irQkcW7o3v0tZoGZrtUsO,Favourite Girl (with Rema),"Darkoo,Rema",,184800,False,64,Favourite Girl (with Rema),2024-08-08,0.455,0.812,8,-3.455,1,0.211,0.372,0.0,0.199,0.823,100.049
331l3xABO0HMr1Kkyh2LZq,I Don't Wanna Wait,"David Guetta,OneRepublic",,149667,False,91,I Don't Wanna Wait,2024-04-05,0.681,0.714,1,-4.617,0,0.0309,0.0375,0.0,0.232,0.554,129.976
3wo3d0I5H8KjkwGvnz8WbB,Somedays,"Sonny Fodera,Jazzy,D.O.D",,207168,False,71,Somedays,2024-07-26,0.671,0.753,4,-6.045,0,0.0298,0.019,1.29e-05,0.177,0.543,127.926
3ZFTkvIE7kyPt6Nu3PEa7V,Hips Don't Lie (feat. Wyclef Jean),"Shakira,Wyclef Jean",,218093,False,87,"Oral Fixation, Vol. 2 (Expanded Edition)",2005-11-28,0.778,0.824,10,-5.892,0,0.0707,0.284,0.0,0.405,0.758,100.024
2bI6KAUqXeIXGAEEvup8ri,Sunshine (My Girl),Wuki,,131250,False,76,Sunshine (My Girl),2023-09-01,0.871,0.765,0,-4.602,1,0.116,0.00742,0.000196,0.0953,0.596,128.087
4w2GLmK2wnioVnb5CPQeex,360,Charli xcx,,133805,False,89,BRAT,2024-06-07,0.857,0.62,0,-8.13,1,0.0472,0.646,0.244,0.0934,0.796,120.042
4uUG5RXrOk84mYEfFvj3cK,I'm Good (Blue),"David Guetta,Bebe Rexha",,175238,False,88,I'm Good (Blue),2022-08-26,0.561,0.965,7,-3.673,0,0.0343,0.00383,7.07e-06,0.371,0.304,128.04
1zi7xx7UVEFkmKfv06H8x0,One Dance,"Drake,Wizkid,Kyla",,173986,False,87,Views,2016-05-06,0.792,0.625,1,-5.609,1,0.0536,0.00776,0.0018,0.329,0.37,103.967
6UelLqGlWMcVH1E5c4H7lY,Watermelon Sugar,Harry Styles,,174000,False,86,Fine Line,2019-12-13,0.548,0.816,0,-4.209,1,0.0465,0.122,0.0,0.335,0.557,95.39
0KKkJNfGyhkQ5aFogxQAPU,That's What I Like,Bruno Mars,,206693,False,86,24K Magic,2016-11-17,0.853,0.56,1,-4.961,1,0.0406,0.013,0.0,0.0944,0.86,134.066
6YUTL4dYpB9xZO5qExPf05,Summer,Calvin Harris,,222533,False,86,Motion,2014-10-31,0.596,0.856,4,-3.556,0,0.0346,0.0211,0.0178,0.141,0.743,127.949
3BKD1PwArikchz2Zrlp1qi,Baby Don't Hurt Me,"David Guetta,Anne-Marie,Coi Leray",,140017,False,86,Baby Don't Hurt Me,2023-04-06,0.602,0.91,7,-3.404,1,0.0308,0.00126,0.000174,0.12,0.228,127.944
4MSj19TwYBLgDFj3ddEeco,Black Friday (pretty like the sun),"Lost Frequencies,Tom Odell",,145599,False,85,Black Friday (pretty like the sun),2024-07-19,0.853,0.618,6,-10.833,1,0.0923,0.633,0.89,0.0972,0.32,126.031
21jGcNKet2qwijlDFuPiPb,Circles,Post Malone,,215280,False,85,Hollywood's Bleeding,2019-09-06,0.695,0.763,0,-3.497,1,0.0396,0.189,0.00242,0.0863,0.551,120.042
6NjWCIYu1W8xa3HIvcIhd4,Nasty,Tinashe,,176027,False,85,Nasty,2024-04-12,0.931,0.411,8,-8.433,1,0.0711,0.165,5.26e-06,0.134,0.515,100.002
7ABLbnD53cQK00mhcaOUVG,LALA,Myke Towers,,197920,False,85,LA VIDA ES UNA,2023-03-23,0.708,0.737,1,-4.045,1,0.0436,0.0739,0.00162,0.0955,0.607,91.986
6XbtvPmIpyCbjuT0e8cQtp,Columbia,Quevedo,,186000,False,85,Columbia,2023-07-07,0.668,0.712,5,-5.927,1,0.0381,0.369,2.13e-05,0.108,0.264,100.02
5ZUIPLoTLJZrPQh2kFZEUM,Addicted,"Zerb,The Chainsmokers,Ink",,152250,False,84,Addicted,2024-03-29,0.771,0.741,5,-7.132,0,0.0374,0.0245,0.000163,0.111,0.19,120.064
3cHyrEgdyYRjgJKSOiOtcS,Timber,"Pitbull,Kesha",,204160,False,84,Global Warming: Meltdown (Deluxe Version),2012,0.581,0.963,11,-4.087,1,0.0981,0.0295,0.0,0.139,0.788,129.992
19kHhX6f6EfLU7rcO3RqjO,Back On 74,Jungle,,209482,False,83,Volcano,2023-08-11,0.62,0.761,10,-7.282,0,0.175,0.207,0.000147,0.269,0.194,146.003
2tTmW7RDtMQtBk7m2rYeSw,"Quevedo: Bzrp Music Sessions, Vol. 52","Bizarrap,Quevedo",,198937,False,83,"Quevedo: Bzrp Music Sessions, Vol. 52",2022-07-06,0.621,0.782,2,-5.548,1,0.044,0.0125,0.033,0.23,0.55,128.033
1rIKgCH4H52lrvDcz50hS8,Lush Life,Zara Larsson,,201122,False,83,So Good,2017-03-17,0.694,0.712,7,-3.923,0,0.046,0.132,0.0,0.211,0.799,98.023
0LMwmV37RCmBO2so0szAFs,Whatever,"Kygo,Ava Max",,178273,False,83,Whatever,2024-01-19,0.58,0.777,3,-5.69,1,0.0655,0.104,0.0,0.342,0.589,108.005
4sNG6zQBmtq7M8aeeKJRMQ,Brazil,Declan McKenna,,252306,False,83,What Do You Think About the Car?,2017-04-13,0.687,0.617,4,-5.213,1,0.0287,0.0941,1.27e-05,0.0898,0.665,121.079
6Uj1ctrBOjOas8xZXGqKk4,Woman,Doja Cat,,172626,False,83,Planet Her,2021-06-25,0.824,0.764,5,-4.175,0,0.0854,0.0888,0.00294,0.117,0.881,107.998
3GZD6HmiNUhxXYf8Gch723,Lost,Frank Ocean,,234093,False,82,channel ORANGE,2012-07-10,0.913,0.603,8,-4.892,1,0.226,0.0272,0.000503,0.167,0.497,123.061
1IHWl5LamUGEuP4ozKQSXZ,Tití Me Preguntó,Bad Bunny,,243716,False,82,Un Verano Sin Ti,2022-05-06,0.65,0.715,5,-5.198,0,0.253,0.0993,0.000291,0.126,0.187,106.672
4wH4dJgrsxONID6KS2tDQM,Maneater,Nelly Furtado,,258893,False,82,Loose,2006-01-01,0.796,0.778,6,-4.81,1,0.0397,0.0258,0.000386,0.121,0.789,132.724
5oYVxFt2k4SkVp6wzVsFWN,"Ride Or Die, Pt. 2 (with Villano Antillano & Tokischa)","Sevdaliza,Villano Antillano,Tokischa",,158728,False,82,"Ride Or Die, Pt. 2",2024-04-18,0.767,0.72,5,-6.577,0,0.0659,0.0877,0.00105,0.0985,0.552,139.995
0WtM2NBVQNNJLh6scP13H8,Calm Down (with Selena Gomez),"Rema,Selena Gomez",,239317,False,82,Calm Down (with Selena Gomez),2022-08-25,0.801,0.806,11,-5.206,1,0.0381,0.382,0.000669,0.114,0.802,106.999
5mCPDVBb16L4XQwDdbRUpz,Passionfruit,Drake,,298940,False,82,More Life,2017-03-18,0.809,0.463,11,-11.377,1,0.0396,0.256,0.085,0.109,0.364,111.98
7MIhUdNJtaOnDmC5nBC1fb,Deep Down (feat. Never Dull),"Alok,Ella Eyre,Kenny Dope,Never Dull",,165752,False,81,Deep Down (feat. Never Dull),2022-06-17,0.687,0.818,0,-4.221,1,0.0778,0.0112,0.0,0.248,0.886,125.952
76hfruVvmfQbw0eYn1nmeC,Cake By The Ocean,DNCE,,219146,False,81,DNCE,2016-11-18,0.774,0.753,4,-5.446,0,0.0517,0.152,0.0,0.0371,0.896,119.002
2a1o6ZejUi8U3wzzOtCOYw,Danza Kuduro,"Don Omar,Lucenzo",,198773,False,81,Meet The Orphans,2010-01-01,0.4,0.915,0,-4.89,1,0.279,0.083,0.0,0.0503,0.871,89.006
22VdIZQfgXJea34mQxlt81,Can't Feel My Face,The Weeknd,,213520,False,81,Beauty Behind The Madness,2015-08-28,0.705,0.769,9,-5.526,0,0.0425,0.113,0.0,0.105,0.583,107.949
23RoR84KodL5HWvUTneQ1w,(It Goes Like) Nanana - Edit,Peggy Gou,,231545,False,81,(It Goes Like) Nanana [Edit],2023-06-15,0.671,0.876,7,-5.681,0,0.0352,0.12,0.188,0.0823,0.964,129.998
40SBS57su9xLiE1WqkXOVr,Afraid To Feel,LF SYSTEM,,177524,False,81,Afraid To Feel,2022-05-02,0.578,0.912,1,-3.929,1,0.114,0.0166,0.00362,0.273,0.68,127.87
3KkXRkHbMCARz0aVfEt68P,Sunflower - Spider-Man: Into the Spider-Verse,"Post Malone,Swae Lee",,158040,False,81,Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture),2018-12-14,0.76,0.478,2,-5.574,1,0.0467,0.552,0.0,0.0703,0.913,89.908
5hM5arv9KDbCHS0k9uqwjr,Borderline,Tame Impala,,237800,False,81,The Slow Rush,2020-02-14,0.621,0.873,5,-3.067,0,0.0369,0.0406,9.1e-06,0.0824,0.873,97.96
5nPbKG04fhLkIAjcPFaZq7,I Adore You (feat. Daecolm),"HUGEL,Topic,Arash,Daecolm",,214000,False,80,I Adore You (feat. Daecolm),2024-07-19,0.704,0.787,11,-6.751,0,0.0462,0.00926,0.00538,0.159,0.31,119.996
1A8j067qyiNwQnZT0bzUpZ,This Girl (Kungs Vs. Cookin' On 3 Burners),"Kungs,Cookin' On 3 Burners",,195546,False,80,Layers,2016-11-04,0.793,0.717,0,-4.759,0,0.0393,0.0927,3.6e-05,0.226,0.466,121.985
4B0JvthVoAAuygILe3n4Bs,What Do You Mean?,Justin Bieber,,205680,False,80,Purpose (Deluxe),2015-11-13,0.845,0.567,5,-8.118,0,0.0956,0.59,0.00142,0.0811,0.793,125.02
1rfofaqEpACxVEHIZBJe6W,Havana (feat. Young Thug),"Camila Cabello,Young Thug",,217306,False,80,Camila,2018-01-12,0.765,0.523,2,-4.333,1,0.03,0.184,3.56e-05,0.132,0.394,104.988
2LEF1A8DOZ9wRYikWgVlZ8,Good Feeling,Flo Rida,,248133,False,79,Wild Ones,2012-06-22,0.706,0.89,1,-4.444,0,0.0688,0.0588,0.00286,0.306,0.684,128.011
5r5cp9IpziiIsR6b93vcnQ,Walking On A Dream,Empire Of The Sun,,198440,False,79,Walking On A Dream (10th Anniversary Edition),2008-10-03,0.871,0.701,5,-5.594,0,0.0458,0.257,7.52e-06,0.0589,0.716,126.975
4TsmezEQVSZNNPv5RJ65Ov,Pon de Replay,Rihanna,,246960,False,79,Music Of The Sun,2005-08-29,0.779,0.64,7,-8.415,1,0.159,0.000155,0.000766,0.101,0.499,99.017
4zN21mbAuaD0WqtmaTZZeP,Ferrari,"James Hype,Miggy Dela Rosa",,186661,False,79,Ferrari,2022-04-01,0.847,0.69,1,-7.877,0,0.0493,0.0127,6e-05,0.0526,0.692,125.004
7fZBQnc0zXwVybgCIrQQil,Belly Dancer,"Imanbek,BYOR",,151475,False,79,Belly Dancer,2022-02-18,0.845,0.797,1,-4.984,1,0.139,0.0582,5.57e-06,0.167,0.422,121.985
21RzyxY3EFaxVy6K4RqaU9,Body,"Loud Luxury,Brando",,163216,False,79,Body,2017-10-27,0.752,0.764,1,-4.399,1,0.038,0.0476,9.44e-05,0.0543,0.582,121.958
5u4hhtZ7f4rWkMZEZcTKrH,Relax My Eyes,"ANOTR,Abel Balder",,192150,False,79,Relax My Eyes,2022-11-04,0.747,0.616,3,-9.76,0,0.0324,0.176,0.116,0.143,0.908,131.975
5w9c2J52mkdntKOmRLeM2m,Con Calma,"Daddy Yankee,Snow",,193226,False,79,Con Calma,2019-01-24,0.737,0.86,8,-2.652,0,0.0593,0.11,1.94e-06,0.0574,0.656,93.989
6cx06DFPPHchuUAcTxznu9,Head & Heart (feat. MNEK),"Joel Corry,MNEK",,166028,False,79,Head & Heart (feat. MNEK),2020-07-03,0.734,0.874,8,-3.158,1,0.0662,0.168,1.14e-05,0.0489,0.905,122.953
4QfikoJtCEiOj7G5R9m3sP,For Life (feat. Nile Rodgers),"Kygo,Zak Abel,Nile Rodgers",,175803,False,78,For Life (feat. Nile Rodgers),2024-04-19,0.571,0.791,1,-5.935,1,0.0741,0.0494,0.0,0.0612,0.585,122.085
5Q0Nhxo0l2bP3pNjpGJwV1,Party In The U.S.A.,Miley Cyrus,,202066,False,78,The Time Of Our Lives,2009-01-01,0.652,0.698,10,-4.667,0,0.042,0.00112,0.000115,0.0886,0.47,96.021
1HFfMOxCAT4GAwaPfCdmUs,Waves - Robin Schulz Radio Edit,"Mr. Probz,Robin Schulz",,208133,False,78,Waves (Robin Schulz Radio Edit),2014-02-07,0.829,0.51,5,-9.334,0,0.0369,0.00821,0.00143,0.0829,0.45,119.994
3jDdpx9PMlfMBS5tOBHFm9,Return of the Mack,Mark Morrison,,213093,False,78,Return of the Mack,1996-04-22,0.715,0.833,2,-5.379,1,0.108,0.00631,0.0,0.164,0.612,95.487
1WCEAGGRD066z2Q89ObXTq,Crazy What Love Can Do,"David Guetta,Becky Hill,Ella Henderson",,169756,False,78,Crazy What Love Can Do,2022-04-08,0.601,0.713,4,-3.758,0,0.0449,0.0282,0.0,0.158,0.464,122.872
09IStsImFySgyp0pIQdqAc,The Middle,"Zedd,Maren Morris,Grey",,184732,False,78,The Middle,2018-01-23,0.753,0.657,7,-3.061,1,0.0449,0.171,0.0,0.112,0.437,107.01
4PA1wK0leCjmRZlP5dQ8Lv,El Cielo,"Sky Rompiendo,Feid,Myke Towers",,191320,False,78,El Cielo,2023-06-02,0.715,0.642,10,-7.492,0,0.0515,0.0687,0.0,0.0997,0.169,105.964
63SevszngYpZOwf63o61K4,Nevermind,Dennis Lloyd,,156600,False,78,Nevermind,2017-06-30,0.6,0.688,5,-8.339,0,0.201,0.159,1.29e-05,0.409,0.0793,99.977
29I9dv9Nq704w0Oc5yFGsR,"She’s Gone, Dance On",Disclosure,,226773,False,78,"She’s Gone, Dance On",2024-05-29,0.534,0.943,1,-4.812,0,0.0496,0.000215,0.794,0.0929,0.375,134.004
4cG7HUWYHBV6R6tHn1gxrl,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,"Riton,Nightcrawlers,Mufasa & Hypeman,Mufasa,Dopamine",,169153,False,77,Friday (feat. Mufasa & Hypeman) [Dopamine Re-Edit],2021-01-15,0.824,0.862,2,-3.424,1,0.126,0.0076,0.000132,0.303,0.801,122.98
39LLxExYz6ewLAcYrzQQyP,Levitating,Dua Lipa,,203807,False,77,Future Nostalgia,2020-03-27,0.695,0.884,6,-2.278,0,0.0753,0.0561,0.0,0.213,0.914,103.014
7tr2za8SQg2CI8EDgrdtNl,Slide (feat. Frank Ocean & Migos),"Calvin Harris,Frank Ocean,Migos,Funk Wav",,230813,False,77,Funk Wav Bounces Vol.1,2017-06-30,0.736,0.795,1,-3.299,0,0.0545,0.498,1.21e-06,0.254,0.511,104.066
2UerDbZznc07mmGMD3WfHH,it boy,bbno$,,145846,False,77,it boy,2024-05-24,0.763,0.885,9,-6.388,1,0.0552,0.00179,0.000601,0.278,0.821,129.983
37BZB0z9T8Xu7U3e65qxFy,Save Your Tears (with Ariana Grande) (Remix),"The Weeknd,Ariana Grande",,191013,False,77,Save Your Tears (Remix),2021-04-23,0.65,0.825,0,-4.645,1,0.0325,0.0215,2.44e-05,0.0936,0.593,118.091
6x4tKaOzfNJpEJHySoiJcs,Mambo No. 5 (a Little Bit of...),Lou Bega,,220293,False,77,A Little Bit of Mambo,1999-07-19,0.622,0.807,5,-6.752,0,0.408,0.103,0.0,0.306,0.892,174.06
1bgKMxPQU7JIZEhNsM1vFs,Words (feat. Zara Larsson),"Alesso,Zara Larsson",,142677,False,77,Words (feat. Zara Larsson),2022-04-22,0.739,0.586,10,-5.079,0,0.0472,0.0245,0.000252,0.308,0.444,124.026
2F2p7b5Xq20mRyEeWYaeUF,Substitution (feat. Julian Perretta),"Purple Disco Machine,Kungs,Julian Perretta",,181477,False,77,Substitution (feat. Julian Perretta),2023-03-30,0.69,0.89,0,-4.866,0,0.0507,0.00903,1.61e-05,0.188,0.713,124.018
1TcF5F10EN17vraisG1gQv,Happier (feat. Clementine Douglas),"The Blessed Madonna,Clementine Douglas",,170358,False,76,Happier (feat. Clementine Douglas),2024-02-02,0.785,0.831,0,-3.681,1,0.0444,0.0038,0.0105,0.086,0.673,126.056
04KTF78FFg8sOHC1BADqbY,Hot In Herre,Nelly,,228240,False,76,Nellyville,2002-06-25,0.956,0.741,11,-4.753,0,0.124,0.204,0.0,0.0615,0.911,107.075
6xp1u6ZEHXX8DxJIFFrVoP,Little Things x Gypsy Woman - L BEATS MASHUP,Jorja Smith,,131000,False,76,Little Things x Gypsy Woman (L BEATS MASHUP),2023-06-30,0.644,0.879,6,-5.204,0,0.0761,0.00423,6.91e-06,0.286,0.808,126.935
2H1047e0oMSj10dgp7p2VG,I Gotta Feeling,Black Eyed Peas,,289133,False,76,THE E.N.D. (THE ENERGY NEVER DIES),2009-01-01,0.744,0.766,0,-6.375,1,0.0265,0.0873,0.0,0.509,0.61,127.966
